Date,Tweets,clean_text
2021/4/8,"@JonSmith922 @PogueMoran @PATRIQT_1776 @epitomeof3 @Lastplace_champ @Merry_Hippie @_Kel_Varnsen_ @Brian_Alford @LadyOfTheOcean1 @ziggystardad @laylow88861429 @thedemorats @Sinner_Lilith @Forseti_Pazzo @palehorserisen @jdd2169 @JDW714 @Vickie627 @henriziolkowski @Emma34770971 @chrisg409ubc @MamaLouies @PaulStetson13 @QuidRises @SmoocheePoochee @BeanK511 @ConcernedinPV @MistressRedWasp @ahrehead @PoliticsPot @wookietim @medwoman1 @mathmomma24 @JeffreySHarper1 @1Quetzalcoatl1 @fantomette_11 @Patrici76267702 @2tall2fall4it @StrokeyStratfo1 @TaiDecker @BSHerrle @t_f_bow @TheOldPoet @newsjunky2 @WokeSolarPanels @giddy_bunny @RickySi16087724 @drlamb97 @SteFan40857266 @oilyslick1 What the deal on building 500,000 electric vehicle charging station ???? So you want me to pay for a charging station for a car that only the rich elites can afford ????",jonsmith poguemoran patriqt_ epitomeof lastplace_champ merry_hippie _kel_varnsen_ brian_alford ladyoftheocean ziggystardad laylow thedemorats sinner_lilith forseti_pazzo palehorserisen jdd jdw vickie henriziolkowski emma chrisg ubc mamalouies paulstetson quidrises smoocheepoochee beank concernedinpv mistressredwasp ahrehead politicspot wookietim medwoman mathmomma jeffreysharper quetzalcoatl fantomette_ patrici tall fall strokeystratfo taidecker bsherrle t_f_bow theoldpoet newsjunky wokesolarpanels giddy_bunny rickysi drlamb stefan oilyslick deal building electric vehicle charging station want pay charging station car rich elite afford
2021/4/8,"@JoanSGarrison @heath_chamblee @lindyli ""I'm with her"" sign and electric car? Blue. AR and pickup truck? Red. It definitely doesn't hurt that you can kill several birds with one stone here. Want a home defense weapon too? There's a whole community built around making an AR a good home defense weapon.",joansgarrison heath_chamblee lindyli sign electric car blue ar pickup truck red definitely hurt kill several bird one stone want home defense weapon whole community built around making ar good home defense weapon
2021/4/8,"RT @therealdaddymo1: So you actually drove a Tesla car, that you know is an electric car, to a petrol station so that you could ridicule th?€?",rt therealdaddymo actually drove tesla car know electric car petrol station could ridicule th
2021/4/8,"RT @77jjeb: Tesla $25,000 electric car: Franz von Holzhausen features in Tesla China chief designer recruitment video - https://t.co/noxtup?€?",rt jjeb tesla electric car franz von holzhausen feature tesla china chief designer recruitment video http co noxtup
2021/4/8,"RT @BBCWorld: Mining the deep ocean floor could be a new source of metals for electric car batteries, but it could be damaging to the marine environment

https://t.co/j6D3Oo1ZQ7 https://t.co/m1WQ94rldB",rt bbcworld mining deep ocean floor could new source metal electric car battery could damaging marine environment http co j oo zq http co wq rldb
2021/4/8,"Tesla $25,000 electric car: Franz von Holzhausen features in Tesla China chief designer recruitment video - https://t.co/noxtupE1S1: Tesla chief designer Franz von Holzhausen features in a new recruitment video?€? https://t.co/SMUcIQxsEy #guestpost #guestposting #guestpostservices https://t.co/ZXsRVlSAsA",tesla electric car franz von holzhausen feature tesla china chief designer recruitment video http co noxtupe tesla chief designer franz von holzhausen feature new recruitment video http co smuciqxsey guestpost guestposting guestpostservices http co zxsrvlsasa
2021/4/8,"His wife reminded him who pays for their multiple mortgages, heat and electric bills. WiFi , Car note, house cleaners, driver, cook, groceries, vacation &amp; travel, insurance, clothing and miscellaneous medical bills as we pay for his healthcare &amp; all the rest for them. https://t.co/OHcFbMHCft",wife reminded pay multiple mortgage heat electric bill wifi car note house cleaner driver cook grocery vacation amp travel insurance clothing miscellaneous medical bill pay healthcare amp rest http co ohcfbmhcft
2021/4/8,So call me crazy but the Mazda-rati is being sold and I?€?m getting an electric car sorry. I got 2 weeks left of this beast then bye bye ???? https://t.co/sQJS7KBdUE,call crazy mazda rati sold getting electric car sorry got week left beast bye bye http co sqjs kbdue
2021/4/8,Formula E races in Rome this weekend; new electric Mini safety??car https://t.co/neoLznjpkc,formula e race rome weekend new electric mini safety car http co neolznjpkc
2021/4/8,"@Brunette_Crayon @Rebel_Art_Bot @FreedomElder @matthewrpark @FatEmperor Another Exmple:  The US is a leader in EV cars w/ Tesla, Rivian, and every other car maker at the industry forefront. When the USPS wanted an electric car company, they went with OshKosh...  a smaller ???????? company without any market share. This is the corruption I?€?m talking about.",brunette_crayon rebel_art_bot freedomelder matthewrpark fatemperor another exmple u leader ev car w tesla rivian every car maker industry forefront usps wanted electric car company went oshkosh smaller company without market share corruption talking
2021/4/8,"When I was 16 I almost got in a car crash because I was in a car full of metal kids and we were headbanging to White Zombie's Electric Head Pt. 1: The Agony

I miss having a good car stereo and blasting loud rock music.

But it's not worth putting a good system in my current car.",almost got car crash car full metal kid headbanging white zombie electric head pt agony miss good car stereo blasting loud rock music worth putting good system current car
2021/4/8,"Tesla $25,000 electric car: Franz von Holzhausen features in Tesla China chief designer recruitment video https://t.co/8jyaJURczV https://t.co/PfMaV7aEfa",tesla electric car franz von holzhausen feature tesla china chief designer recruitment video http co jyajurczv http co pfmav aefa
2021/4/8,@JTaquard @electric_XY @SportsCenter A gun is stolen from an unlocked car every 2 minutes in the US.,jtaquard electric_xy sportscenter gun stolen unlocked car every minute u
2021/4/8,"RT @tsukumo_teslapr: ???????????? ??????SUV??????????????????EV??????????????? ???????????????
????????????????????????62kwh???
https://t.co/LhJqer9oyN",rt tsukumo_teslapr suv ev kwh http co lhjqer oyn
2021/4/8,"@BonshorRichard @BeebsG @LittleNinjaUK @Cornwall111 @LornaBlane @Alex_Sashas @EvanDriscoll10 @ediz1975 @mycorneroftheW @CarolineRussell @roozie52 @Graham8digits @PaulLomax @hold_bag @personasasa @JT73890719 @NormanC28839418 @ioisours @visitcamberwell @ShimanoSteve @simonjcalvert @VoiceOfN9 @OneLambeth_Just @KingsHeathLTN @DrGaryFuller I'm not a builder but do have tools of my trade &amp; found a Smart car too small for my work hence I use the family car.
A cargo bike with electric assist wouldn't work in my case. I now do an extra 100 miles a month to get to my appointments outside Ealing #socialinjusticeofLTNs",bonshorrichard beebsg littleninjauk cornwall lornablane alex_sashas evandriscoll ediz mycornerofthew carolinerussell roozie graham digit paullomax hold_bag personasasa jt normanc ioisours visitcamberwell shimanosteve simonjcalvert voiceofn onelambeth_just kingsheathltn drgaryfuller builder tool trade amp found smart car small work hence use family car cargo bike electric assist work case extra mile month get appointment outside ealing socialinjusticeofltns
2021/4/8,"I drove* again for a brief minute today and oh wow automatic car and oh wow electric car.  I really missed driving.

* Yes, just drove around in an empty parking lot, but it counts. Kinda.",drove brief minute today oh wow automatic car oh wow electric car really missed driving yes drove around empty parking lot count kinda
2021/4/8,"RT @rowanhorncastle: Having watched the first round, I found Extreme E to be an incredibly complex and beguiling thing that's literally dri?€?",rt rowanhorncastle watched first round found extreme e incredibly complex beguiling thing literally dri
2021/4/8,California considers electric-car V2G charging tech for grid??stability https://t.co/ehSP7TWyZa,california considers electric car v g charging tech grid stability http co ehsp twyza
2021/4/8,RT @MarketRebels: $TSLA will reportedly manufacture electric $AAPL car,rt marketrebels tsla reportedly manufacture electric aapl car
2021/4/8,"RT @BioStocks: US electric vehicle incentive is rumored to increase to $10,000 in program reform. $TSLA 
 
https://t.co/FJz02bXNlC",rt biostocks u electric vehicle incentive rumored increase program reform tsla http co fjz bxnlc
2021/4/8,"RT @erockappel: Spider-Man is trending, which means it's a great time for you to go back and watch this fun short I directed back in 2019 w?€?",rt erockappel spider man trending mean great time go back watch fun short directed back w
2021/4/8,"RT @accuweather: Electric car manufacturer, Polestar, says it is aiming to build the first climate-neutral car by 2030. https://t.co/NKjUM8?€?",rt accuweather electric car manufacturer polestar say aiming build first climate neutral car http co nkjum
2021/4/8,"Ordered a BMW X5. Excited cause this one is a plug-in hybrid model, so it uses an electric motor + combustion engine. First time stepping into hybrid car territory. 

Also, full of tech, so might review it on the channel. 

Arrives in a month. Hopefully faster. 

@BMWUSA @BMW https://t.co/sHY4qHWawk",ordered bmw x excited cause one plug hybrid model us electric motor combustion engine first time stepping hybrid car territory also full tech might review channel arrives month hopefully faster bmwusa bmw http co shy qhwawk
2021/4/8,"Tesla $25,000 electric car: Franz von Holzhausen features in Tesla China chief designer recruitment video - Electrek https://t.co/iUXfpK9cve",tesla electric car franz von holzhausen feature tesla china chief designer recruitment video electrek http co iuxfpk cve
2021/4/8,@Neily_wilko @TheIronOrange @RaeMcK What you need then is a small electric second car...,neily_wilko theironorange raemck need small electric second car
